	file_name	precision	recall	thresholds	average_precision
314	inositol_phosphate_m_train_5151.csv	[0.00161297 0.00161298 0.00161298 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.09509202 0.06748466 0.        ]	"[3.5308985e-04 3.6296132e-04 4.9397117e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.3134132654663221
315	inositol_phosphate_m_train_5254.csv	[0.00161297 0.00161298 0.00161298 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.05521472 0.02760736 0.        ]	"[7.7708269e-04 1.8248102e-03 1.8532639e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.22772880531912498
316	inositol_phosphate_m_train_6383.csv	[0.00155369 0.00155369 0.0015537  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.05095541 0.02547771 0.        ]	"[3.3087900e-04 1.1663535e-03 1.8728934e-03 ... 9.9999809e-01 9.9999988e-01
 1.0000000e+00]"	0.22331205078747335
317	inositol_phosphate_m_train_8965.csv	[0.00156357 0.00155863 0.00155863 ... 1.         1.         1.        ]	[1.         0.99683544 0.99683544 ... 0.04746835 0.04113924 0.        ]	"[9.3996536e-04 1.8944056e-03 1.9658529e-03 ... 9.9999952e-01 9.9999976e-01
 1.0000000e+00]"	0.2426704110889096
318	inositol_phosphate_m_train_9162.csv	[0.00158827 0.00158828 0.00158828 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02803738 0.02492212 0.        ]	"[3.3087900e-04 1.1663535e-03 1.1804344e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.20257674813069057
319	inositol_phosphate_m_train_9582.csv	[0.00160803 0.00160309 0.0016031  ... 1.         1.         1.        ]	[1.         0.99692308 0.99692308 ... 0.11692308 0.09538462 0.        ]	[0.00127621 0.0018535  0.00187556 ... 0.99999976 0.9999999  1.        ]	0.4059419873950922
320	linoleic_acid_metabo_train_5657.csv	"[1.48448711e-05 1.48449446e-05 1.48450180e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	1.5245064410397133e-05
321	linoleic_acid_metabo_train_8653.csv	"[1.48448711e-05 1.48449446e-05 1.48450180e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	1.5245064410397133e-05
322	linoleic_acid_metabo_train_9139.csv	"[1.48448711e-05 1.48449446e-05 1.48450180e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	1.5245064410397133e-05
323	linoleic_acid_metabo_train_9252.csv	"[1.48448711e-05 1.48449446e-05 1.48450180e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	1.5245064410397133e-05
324	linoleic_acid_metabo_train_9824.csv	"[1.48448711e-05 1.48449446e-05 1.48450180e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	1.5245064410397133e-05
325	lipoic_acid_metaboli_train_1385.csv	"[1.78138453e-04 1.78139335e-04 1.78140216e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	0.00018294077292476562
326	lipoic_acid_metaboli_train_5732.csv	"[1.78138453e-04 1.78139335e-04 1.78140216e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	0.00018294077292476562
327	lipoic_acid_metaboli_train_6169.csv	"[1.88033173e-04 1.83085838e-04 1.78138453e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.97368421 0.94736842 ... 0.13157895 0.10526316 0.        ]	[0.00101927 0.00191135 0.00255494 ... 0.9986312  0.99983156 0.99999964]	0.5621393254326861
328	lipoic_acid_metaboli_train_6350.csv	"[1.83085838e-04 1.83086744e-04 1.83087650e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.08108108 0.05405405 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99604213 0.996505   0.9999987 ]	0.6329125245492268
329	lipoic_acid_metaboli_train_6521.csv	"[1.78138453e-04 1.78139335e-04 1.78140216e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	0.00018294077292476562
330	lipoic_acid_metaboli_train_8189.csv	"[1.88033173e-04 1.83085838e-04 1.83086744e-04 ... 8.00000000e-01
 1.00000000e+00 1.00000000e+00]"	[1.         0.97368421 0.97368421 ... 0.10526316 0.10526316 0.        ]	[0.0023846  0.00304669 0.00305593 ... 0.9992865  0.99945754 0.9999999 ]	0.46701821125469783
331	lipoic_acid_metaboli_train_8395.csv	"[1.88033173e-04 1.83085838e-04 1.78138453e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.97368421 0.94736842 ... 0.13157895 0.10526316 0.        ]	"[5.6406495e-04 6.3829747e-04 9.8562462e-04 ... 9.9452412e-01 9.9530065e-01
 9.9999988e-01]"	0.7369053082358111
332	lipoic_acid_metaboli_train_8541.csv	"[1.88033173e-04 1.88034103e-04 1.88035034e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.10526316 0.07894737 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.9982773  0.99999976 0.9999999 ]	0.2547244878367961
333	lipoic_acid_metaboli_train_8728.csv	"[1.88033173e-04 1.83085838e-04 1.78138453e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.97368421 0.94736842 ... 0.13157895 0.10526316 0.        ]	"[5.6406495e-04 6.3829747e-04 9.8562462e-04 ... 9.9452412e-01 9.9530065e-01
 9.9999988e-01]"	0.7369053082358112
334	lipoic_acid_metaboli_train_8800.csv	"[1.88033173e-04 1.88034103e-04 1.88035034e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.10526316 0.02631579 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99936014 0.99999964 0.99999976]	0.24953696313847842
335	lysine_biosynthesis_train_2016.csv	"[7.91726459e-05 7.91730376e-05 7.91734294e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	8.130701018878471e-05
336	lysine_biosynthesis_train_2992.csv	"[7.91726459e-05 7.91730376e-05 7.91734294e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	8.130701018878471e-05
337	lysine_biosynthesis_train_4196.csv	"[7.91726459e-05 7.91730376e-05 7.91734294e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	8.130701018878471e-05
338	lysine_biosynthesis_train_8442.csv	"[7.91726459e-05 7.91730376e-05 7.91734294e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	8.130701018878471e-05
339	lysine_biosynthesis_train_8594.csv	"[7.91726459e-05 7.91730376e-05 7.91734294e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	8.130701018878471e-05
340	lysine_biosynthesis_train_9154.csv	"[7.91726459e-05 7.91730376e-05 7.91734294e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	8.130701018878471e-05
341	lysine_degradation_train_1177.csv	"[4.65125485e-04 4.65127786e-04 4.65130088e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.08510638 0.07446809 0.        ]	[0.00133612 0.00152944 0.00180449 ... 0.99999833 0.99999917 1.        ]	0.1478096991763958
342	lysine_degradation_train_1404.csv	"[4.40395663e-04 4.35449552e-04 4.35451707e-04 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1.         0.98876404 0.98876404 ... 0.02247191 0.02247191 0.        ]	"[6.9483934e-04 3.0466935e-03 3.0559262e-03 ... 9.9724823e-01 9.9750876e-01
 9.9999487e-01]"	0.039549206848222454
343	lysine_degradation_train_3915.csv	"[4.75017071e-04 4.70071302e-04 4.70073628e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.98958333 0.98958333 ... 0.08333333 0.02083333 0.        ]	[0.00183107 0.00205657 0.00207761 ... 0.99999905 0.9999993  1.        ]	0.24556699841185434
344	lysine_degradation_train_5043.csv	"[4.40395663e-04 4.35449552e-04 4.35451707e-04 ... 7.50000000e-01
 1.00000000e+00 1.00000000e+00]"	[1.         0.98876404 0.98876404 ... 0.03370787 0.02247191 0.        ]	[0.00219651 0.00300925 0.00304669 ... 0.9979966  0.99801743 0.9999902 ]	0.04607623882422955
345	lysine_degradation_train_6900.csv	"[4.65125485e-04 4.65127786e-04 4.65130088e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.09574468 0.05319149 0.        ]	[0.00205746 0.00211205 0.00214356 ... 0.99998236 0.9999999  1.        ]	0.15821560153850034
346	lysine_degradation_train_7617.csv	"[4.84908461e-04 4.84910861e-04 4.84913260e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.18367347 0.1122449  0.        ]	[0.00198091 0.00203132 0.00209372 ... 0.99998903 0.99999964 1.        ]	0.2882640154164477
347	lysine_degradation_train_8293.csv	"[4.70071302e-04 4.70073628e-04 4.70075954e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.10526316 0.08421053 0.        ]	[0.00199906 0.00220017 0.00221669 ... 0.99999094 0.99999976 1.        ]	0.2138448921565555
348	lysine_degradation_train_8754.csv	"[4.40395663e-04 4.40397843e-04 4.40400022e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03370787 0.02247191 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99705064 0.99773395 0.99999964]	0.09855430669227087
349	lysine_degradation_train_9699.csv	"[4.45341726e-04 4.45343929e-04 4.45346133e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04444444 0.02222222 0.        ]	[0.00200649 0.00205657 0.00217565 ... 0.9967924  0.9999832  0.9999844 ]	0.05878977169585436
350	metabolism_of_xenobi_train_1891.csv	[0.00814705 0.00814215 0.00814219 ... 1.         1.         1.        ]	[1.         0.99939284 0.99939284 ... 0.04978749 0.02792957 0.        ]	[0.00124781 0.00194319 0.00201647 ... 0.99999976 0.9999999  1.        ]	0.2357374805077226
351	metabolism_of_xenobi_train_2276.csv	[0.00830893 0.00830898 0.00830902 ... 0.99295775 1.         1.        ]	[1.         1.         1.         ... 0.08392857 0.05654762 0.        ]	"[1.2333033e-05 6.4911949e-04 6.5349910e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.34936774659372305
352	metabolism_of_xenobi_train_3385.csv	[0.0081814  0.00817649 0.00817158 ... 1.         1.         1.        ]	[1.         0.99939541 0.99879081 ... 0.0356711  0.00906892 0.        ]	"[6.8160973e-04 1.8347007e-03 1.9431897e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.2413931461565775
353	metabolism_of_xenobi_train_4073.csv	[0.0081863  0.0081814  0.00818144 ... 1.         1.         1.        ]	[1.         0.99939577 0.99939577 ... 0.05619335 0.02175227 0.        ]	[0.00113937 0.00197646 0.00198617 ... 0.99999976 0.9999999  1.        ]	0.3372683105704315
354	metabolism_of_xenobi_train_5605.csv	[0.00805873 0.00805877 0.00805881 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.00613874 0.00122775 0.        ]	"[5.6581564e-05 1.1385891e-04 1.6669187e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.1600434246839093
355	metabolism_of_xenobi_train_5862.csv	[0.00825988 0.00825993 0.00825997 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.06347305 0.05748503 0.        ]	"[2.4895585e-04 3.3298592e-04 6.0929917e-04 ... 9.9999964e-01 9.9999988e-01
 1.0000000e+00]"	0.33284075174670286
356	metabolism_of_xenobi_train_6798.csv	[0.00815196 0.008152   0.00815204 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01456311 0.00364078 0.        ]	[0.00201467 0.00203969 0.00204067 ... 0.99999976 0.9999999  1.        ]	0.23553022136592267
357	metabolism_of_xenobi_train_7505.csv	[0.00830403 0.00829912 0.00829917 ... 0.99285714 0.99206349 1.        ]	[1.         0.99940441 0.99940441 ... 0.08278737 0.07444908 0.        ]	"[1.6014783e-04 2.4895585e-04 3.3298592e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.36080082492007154
358	metabolism_of_xenobi_train_8796.csv	[0.00823045 0.00823049 0.00823053 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.05048077 0.03004808 0.        ]	"[1.1938880e-04 7.4167125e-04 7.5798680e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.3389454755742797
359	metabolism_of_xenobi_train_9086.csv	[0.00823045 0.00823049 0.00823053 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.06730769 0.04927885 0.        ]	[0.00189415 0.0019713  0.00198956 ... 0.99999976 0.9999999  1.        ]	0.32980062341472477
360	mucin_type_o_glycan_train_4852.csv	"[4.30501262e-04 4.30503392e-04 4.30505522e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	0.0004421068679015169
361	mucin_type_o_glycan_train_4957.csv	"[4.70068976e-04 4.70071302e-04 4.70073628e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.11578947 0.07368421 0.        ]	[0.00277673 0.00304669 0.00305593 ... 0.999997   0.9999999  1.        ]	0.20013708787721934
362	mucin_type_o_glycan_train_5398.csv	"[4.55231451e-04 4.55233703e-04 4.55235956e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04347826 0.02173913 0.        ]	[0.00304669 0.00305593 0.00306701 ... 0.9999839  0.9999871  0.9999895 ]	0.1544335735597463
363	mucin_type_o_glycan_train_5726.csv	"[4.65123183e-04 4.65125485e-04 4.65127786e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04255319 0.0212766  0.        ]	[0.00304669 0.00305593 0.00306701 ... 0.99999857 0.99999964 0.99999976]	0.21932584009891812
364	mucin_type_o_glycan_train_7491.csv	"[4.40393484e-04 4.40395663e-04 4.40397843e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04494382 0.02247191 0.        ]	[0.00184752 0.00292645 0.00304669 ... 0.9973417  0.9999894  0.9999906 ]	0.0773382218958302
365	mucin_type_o_glycan_train_7529.csv	"[4.35447397e-04 4.35449552e-04 4.35451707e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03409091 0.01136364 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99710065 0.99998283 0.9999844 ]	0.053884867920455284
366	mucin_type_o_glycan_train_8983.csv	"[4.40393484e-04 4.40395663e-04 4.40397843e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04494382 0.02247191 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99657464 0.99998045 0.9999808 ]	0.073680649577617
367	n_glycan_biosynthesi_train_1584.csv	[0.00245413 0.0024492  0.00244921 ... 0.97297297 1.         1.        ]	[1.         0.99798387 0.99798387 ... 0.07258065 0.07258065 0.        ]	[0.00152861 0.00206712 0.00227507 ... 0.9999348  0.99993575 1.        ]	0.12106641513769477
368	n_glycan_biosynthesi_train_1885.csv	[0.00245413 0.00245415 0.00245416 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.0141129  0.00604839 0.        ]	"[5.6375726e-04 3.0466935e-03 3.0559262e-03 ... 9.9999726e-01 9.9999893e-01
 9.9999952e-01]"	0.1686736056889494
369	n_glycan_biosynthesi_train_2873.csv	[0.00248375 0.00248376 0.00248377 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.05577689 0.04581673 0.        ]	[0.00196829 0.00202227 0.00207137 ... 0.99999976 0.9999999  1.        ]	0.2562307835543094
370	n_glycan_biosynthesi_train_4637.csv	[0.0025479  0.00254792 0.00254793 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.09320388 0.06019417 0.        ]	[0.00195056 0.00209974 0.00220399 ... 0.99999976 0.9999999  1.        ]	0.3137182457837698
371	n_glycan_biosynthesi_train_4978.csv	[0.00247388 0.00246894 0.002464   ... 1.         1.         1.        ]	[1.    0.998 0.996 ... 0.028 0.008 0.   ]	"[5.1630399e-04 7.3658186e-04 1.1361360e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.17207498266808852
372	n_glycan_biosynthesi_train_5411.csv	[0.00243933 0.00243934 0.00243935 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02231237 0.01217039 0.        ]	[0.00209974 0.00213437 0.00229947 ... 0.99999964 0.99999976 1.        ]	0.21018803910377937
373	n_glycan_biosynthesi_train_8163.csv	[0.002464   0.00246402 0.00246403 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02811245 0.02208835 0.        ]	[0.00209974 0.00229947 0.00282348 ... 0.99999964 0.99999976 0.9999999 ]	0.20191208129837823
374	n_glycan_biosynthesi_train_9661.csv	[0.00249362 0.00249363 0.00249364 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.03769841 0.0297619  0.        ]	[0.00191066 0.00198849 0.0020069  ... 0.99999976 0.9999999  1.        ]	0.19436693167618338
375	other_types_of_o_gly_train_1299.csv	"[8.06563347e-04 8.06567338e-04 8.06571330e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02453988 0.01840491 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99615353 0.99998593 0.99998856]	0.051757004369668326
376	nicotinate_and_nicot_train_1497.csv	[0.0012667  0.00126671 0.00126671 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.04296875 0.0078125  0.        ]	[0.00212519 0.00236977 0.00248719 ... 0.9999995  0.9999999  1.        ]	0.14329471335555755
377	nicotinate_and_nicot_train_1758.csv	[0.00125187 0.00125188 0.00125189 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02766798 0.01581028 0.        ]	"[7.1951123e-05 1.1073612e-03 1.2177861e-03 ... 9.9999940e-01 9.9999976e-01
 1.0000000e+00]"	0.17121305254174726
378	nicotinate_and_nicot_train_4621.csv	[0.00127658 0.00127659 0.0012766  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02713178 0.01550388 0.        ]	"[8.7896781e-04 1.8248102e-03 1.9877090e-03 ... 9.9999964e-01 9.9999976e-01
 9.9999988e-01]"	0.16045642795717083
379	nicotinate_and_nicot_train_4753.csv	[0.00130129 0.0013013  0.0013013  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.10646388 0.1026616  0.        ]	"[1.2100666e-05 2.0613415e-05 8.5552580e-05 ... 9.9999869e-01 9.9999905e-01
 1.0000000e+00]"	0.1946811931006534
380	nicotinate_and_nicot_train_5849.csv	[0.00127164 0.00127165 0.00127167 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.06225681 0.04669261 0.        ]	[0.00173954 0.00192756 0.00197617 ... 0.9999995  0.9999999  1.        ]	0.14000849697256815
381	nicotinate_and_nicot_train_6943.csv	[0.00133588 0.00133589 0.00133589 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.1037037  0.05185185 0.        ]	"[7.1951123e-05 2.0067825e-03 2.0094248e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.32663209512824853
382	nicotinate_and_nicot_train_9363.csv	[0.00125187 0.00125188 0.00125189 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.04743083 0.03557312 0.        ]	"[1.2107788e-05 8.5552580e-05 1.3245876e-04 ... 9.9999893e-01 9.9999917e-01
 1.0000000e+00]"	0.11016823389176435
383	nitrogen_metabolism_train_4204.csv	"[6.97702037e-04 6.97705489e-04 6.97708942e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02836879 0.0212766  0.        ]	[0.00304669 0.00305593 0.00306308 ... 0.9999001  0.99998295 0.99999905]	0.06046075258543923
384	nitrogen_metabolism_train_6141.csv	"[7.07591517e-04 7.07595018e-04 7.07598519e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02097902 0.00699301 0.        ]	[0.00216339 0.00232177 0.0024408  ... 0.9999963  0.99999833 0.99999845]	0.1041154237784581
385	nitrogen_metabolism_train_7075.csv	"[7.07591517e-04 7.07595018e-04 7.07598519e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02797203 0.02097902 0.        ]	[0.00206865 0.00206901 0.00211924 ... 0.99999416 0.9999993  0.9999994 ]	0.07670696366165641
386	nitrogen_metabolism_train_7440.csv	"[7.37258783e-04 7.37266079e-04 7.37273375e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03355705 0.02013423 0.        ]	"[2.8375705e-05 1.4480174e-04 2.7533635e-04 ... 9.9999774e-01 9.9999821e-01
 9.9999869e-01]"	0.1820081541665596
387	nitrogen_metabolism_train_8986.csv	"[7.57035981e-04 7.57039727e-04 7.57043473e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.0130719  0.00653595 0.        ]	"[1.4209523e-05 2.1633881e-03 2.2863399e-03 ... 9.9999809e-01 9.9999821e-01
 9.9999881e-01]"	0.2496282354154896
388	nitrogen_metabolism_train_9395.csv	"[7.12536183e-04 7.12543235e-04 7.12546761e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.01388889 0.00694444 0.        ]	"[1.2381574e-05 1.6206593e-03 2.1633881e-03 ... 9.9999642e-01 9.9999750e-01
 9.9999821e-01]"	0.1422975573859195
389	nitrogen_metabolism_train_9476.csv	"[7.27369890e-04 7.27373489e-04 7.27377088e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03401361 0.02721088 0.        ]	"[1.1557768e-05 1.3245876e-04 1.3566845e-04 ... 9.9999428e-01 9.9999547e-01
 9.9999559e-01]"	0.14961437259300878
390	nitrogen_metabolism_train_9511.csv	"[7.42203156e-04 7.42206828e-04 7.42210501e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04666667 0.02666667 0.        ]	[0.00190065 0.00208348 0.00213407 ... 0.9999987  0.9999988  0.99999917]	0.18067494710384774
391	one_carbon_pool_by_f_train_1293.csv	[0.00137065 0.00137066 0.00137066 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01805054 0.00722022 0.        ]	[0.00221113 0.00223892 0.00231773 ... 0.99998903 0.9999989  0.9999994 ]	0.06754956888325797
392	one_carbon_pool_by_f_train_1466.csv	[0.00139041 0.00139042 0.00139043 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.04626335 0.03202847 0.        ]	[0.00210139 0.00217461 0.002221   ... 0.99999833 0.99999845 0.9999999 ]	0.1417834261038704
393	one_carbon_pool_by_f_train_1656.csv	[0.00143488 0.00143489 0.0014349  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.05862069 0.02413793 0.        ]	"[9.2336664e-04 1.9877090e-03 2.1831985e-03 ... 9.9999964e-01 9.9999988e-01
 1.0000000e+00]"	0.20117231194203208
394	one_carbon_pool_by_f_train_1671.csv	[0.00140524 0.00140524 0.00140525 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02464789 0.02112676 0.        ]	[0.00173155 0.00217611 0.0023104  ... 0.99999964 0.99999976 1.        ]	0.1440824931936747
395	one_carbon_pool_by_f_train_3035.csv	[0.00136077 0.00136077 0.00136078 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01454545 0.00363636 0.        ]	[0.00216602 0.00221223 0.00225226 ... 0.9978125  0.9999888  0.99999225]	0.05571756668005789
396	one_carbon_pool_by_f_train_3699.csv	[0.00141018 0.00141019 0.00141019 ... 0.89473684 1.         1.        ]	[1.         1.         1.         ... 0.05964912 0.03157895 0.        ]	[0.00221113 0.00223892 0.00231773 ... 0.99999976 0.9999999  1.        ]	0.1838642668205546
397	one_carbon_pool_by_f_train_4046.csv	[0.00141018 0.00141019 0.00141019 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02807018 0.0245614  0.        ]	[0.00179011 0.00216    0.00217461 ... 0.9999995  0.9999999  1.        ]	0.20190895041600088
398	one_carbon_pool_by_f_train_4656.csv	[0.00143488 0.00143489 0.0014349  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.06896552 0.06206897 0.        ]	"[9.3953522e-06 1.6140016e-03 1.8920088e-03 ... 9.9999964e-01 9.9999976e-01
 1.0000000e+00]"	0.22831626254668444
399	one_carbon_pool_by_f_train_5988.csv	[0.00137559 0.0013756  0.0013756  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01798561 0.01079137 0.        ]	"[8.7702329e-06 1.1585051e-03 1.8987537e-03 ... 9.9999893e-01 9.9999917e-01
 9.9999964e-01]"	0.08975701669626909
400	other_types_of_o_gly_train_2394.csv	"[8.1645175e-04 8.1645579e-04 8.1645983e-04 ... 1.0000000e+00 1.0000000e+00
 1.0000000e+00]"	[1.         1.         1.         ... 0.01818182 0.01212121 0.        ]	[0.00227287 0.00269233 0.00277847 ... 0.9999896  0.9999943  0.9999951 ]	0.10680736485584655
401	other_types_of_o_gly_train_2494.csv	"[7.96674749e-04 7.96678691e-04 7.96682633e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	0.0008181517900246462
