	file_name	precision	recall	thresholds	average_precision
180	primary_bile_acid_bi_train_7793.csv	"[1.88017357e-04 1.88018287e-04 1.88019218e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.21052632 0.10526316 0.        ]	[0.0151946  0.01519633 0.01521279 ... 0.9999989  0.9999993  0.9999994 ]	0.9999999999999999
181	primary_bile_acid_bi_train_3795.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.27272727 0.18181818 0.        ]	[0.02511975 0.03850339 0.03851665 ... 0.9999987  0.9999989  0.9999999 ]	1.0
182	porphyrin_and_chloro_train_6817.csv	"[1.97912028e-04 1.97913007e-04 1.97913987e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.15 0.05 0.  ]	[0.01383791 0.01383991 0.01384166 ... 0.9999943  0.9999949  0.99999547]	0.6323493357880365
183	porphyrin_and_chloro_train_4809.csv	"[1.18751917e-04 1.18752505e-04 1.18753093e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.125      0.04166667 0.        ]	[0.01391239 0.01391679 0.01398485 ... 0.99996984 0.99997866 0.9999974 ]	0.4415288963055164
184	porphyrin_and_chloro_train_4997.csv	"[2.37489734e-04 2.37490909e-04 2.37492084e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14583333 0.0625     0.        ]	[0.01391995 0.01398803 0.01399005 ... 0.99999905 0.99999964 0.9999999 ]	0.9722512607279333
185	porphyrin_and_chloro_train_6811.csv	"[2.17701077e-04 2.17702154e-04 2.17703231e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.45454545 0.36363636 0.        ]	[0.01374531 0.01381256 0.01381455 ... 0.99999225 0.99999297 0.9999999 ]	0.9736016263371886
186	porphyrin_and_chloro_train_7647.csv	"[7.91695118e-05 7.91699036e-05 7.91702953e-05 ... 7.05882353e-01
 0.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.75 0.   0.  ]	[0.01382155 0.01382354 0.0138253  ... 0.99997866 0.99998474 0.99998677]	0.7160110754828248
187	porphyrin_and_chloro_train_5886.csv	"[1.18751917e-04 1.18754268e-04 1.18754855e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.25       0.20833333 0.        ]	[0.01625331 0.01626542 0.01627076 ... 0.99996233 0.9999827  0.99998283]	0.6769055677724409
188	porphyrin_and_chloro_train_1972.csv	"[2.37489734e-04 2.37490909e-04 2.37492084e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14583333 0.02083333 0.        ]	[0.0137422  0.01380942 0.01381142 ... 0.99999845 0.9999987  0.9999993 ]	0.9868756650006649
189	porphyrin_and_chloro_train_8022.csv	"[1.18751917e-04 1.18752505e-04 1.18753093e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.41666667 0.16666667 0.        ]	[0.01382312 0.01382511 0.01382686 ... 0.99999094 0.999998   0.9999981 ]	0.9446649029982362
190	phenylalanine_metabo_train_7746.csv	"[3.95855394e-05 3.95859312e-05 3.95861270e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.625 0.25  0.   ]	[0.01466857 0.01467927 0.0146795  ... 0.99995923 0.9999616  0.99996233]	1.0
191	phenylalanine_metabo_train_7995.csv	"[4.94816794e-05 4.94819243e-05 4.94821691e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 0.3 0.2 0. ]	[0.01500007 0.01500121 0.01505672 ... 0.99996483 0.99997866 0.9999857 ]	0.9602272727272727
192	phenylalanine_metabo_train_7866.csv	"[7.91695118e-05 7.91702953e-05 7.91706871e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.375  0.1875 0.    ]	[0.01416063 0.01418241 0.01419456 ... 0.99999416 0.99999714 0.99999905]	0.9963235294117647
193	phenylalanine_metabo_train_8640.csv	"[2.96893015e-05 2.96895953e-05 2.96897422e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.66666667 0.33333333 0.        ]	[0.01415356 0.01417532 0.0141887  ... 0.9998524  0.99998987 0.99999714]	1.0
194	phenylalanine_metabo_train_9455.csv	"[6.92736656e-05 6.92740084e-05 6.92743512e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.21428571 0.14285714 0.        ]	[0.01474015 0.01475113 0.01475612 ... 0.99999547 0.9999963  0.99999654]	1.0
195	phenylalanine_metabo_train_1899.csv	"[1.18751917e-04 1.18754855e-04 1.18755443e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.29166667 0.20833333 0.        ]	[0.0150873  0.01509518 0.01509577 ... 0.9999963  0.9999964  0.99999714]	0.9426577579925945
196	phenylalanine_metabo_train_3213.csv	"[9.89653176e-06 9.89658073e-06 9.89662970e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.01544688 0.01545949 0.01552538 ... 0.9865986  0.9988493  0.9999893 ]	1.0
197	phenylalanine_metabo_train_2067.csv	"[7.91695118e-05 7.91702953e-05 7.91706871e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.4375 0.25   0.    ]	[0.01504282 0.01504834 0.01504904 ... 0.9999994  0.9999995  0.99999964]	1.0
198	phenylalanine,_tyros_train_2425.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
199	phenylalanine,_tyros_train_2724.csv	"[9.89653176e-06 9.89662970e-06 9.89667867e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.01506679 0.01507232 0.01507302 ... 0.99631053 0.99831593 0.99984324]	1.0
200	phenylalanine,_tyros_train_9535.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
201	phenylalanine,_tyros_train_1487.csv	"[9.89653176e-06 9.89662970e-06 9.89667867e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.0141929  0.01423224 0.01425282 ... 0.9902345  0.9902458  0.99985003]	1.0
202	phenylalanine,_tyros_train_3774.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
203	phenylalanine,_tyros_train_2296.csv	"[9.89653176e-06 9.89662970e-06 9.89667867e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.01412862 0.01415034 0.01416371 ... 0.995274   0.9983132  0.99993336]	1.0
204	phenylalanine,_tyros_train_4519.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
205	phenylalanine,_tyros_train_9302.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
206	pentose_phosphate_pa_train_1506.csv	"[9.89609104e-05 9.89614001e-05 9.89618898e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.4  0.35 0.  ]	[0.01404339 0.01406022 0.01407066 ... 0.99999774 0.99999905 0.99999917]	1.0
207	pentose_phosphate_pa_train_1208.csv	"[1.08856463e-04 1.08857540e-04 1.08858079e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.18181818 0.09090909 0.        ]	[0.01418884 0.01422818 0.01424874 ... 0.9999963  0.9999969  0.999997  ]	1.0
208	pentose_phosphate_pa_train_2673.csv	"[1.38542533e-04 1.38543218e-04 1.38543904e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.17857143 0.10714286 0.        ]	[0.01468727 0.01471923 0.01473675 ... 0.99999905 0.99999917 0.9999995 ]	0.9999999999999999
209	pentose_phosphate_pa_train_9496.csv	"[9.89609104e-05 9.89618898e-05 9.89623795e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.25 0.1  0.  ]	[0.0141906  0.01422993 0.01425051 ... 0.99999404 0.9999964  0.99999666]	1.0
210	pentose_phosphate_pa_train_1855.csv	"[1.68227721e-04 1.68229386e-04 1.68230218e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14705882 0.11764706 0.        ]	[0.01418718 0.0142265  0.01424708 ... 0.9999988  0.9999989  0.9999995 ]	1.0
211	pentose_and_glucuron_train_5923.csv	"[5.93777215e-05 5.93780153e-05 5.93783091e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.33333333 0.16666667 0.        ]	[0.01722782 0.01731043 0.01732882 ... 0.9999833  0.999984   0.99998486]	1.0
212	pentose_and_glucuron_train_3424.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.13636364 0.09090909 0.        ]	[0.01717034 0.01718    0.01781774 ... 0.99998784 0.99999845 0.99999857]	1.0
213	pentose_and_glucuron_train_5502.csv	"[1.28647274e-04 1.28647910e-04 1.28648547e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.34615385 0.11538462 0.        ]	[0.01373986 0.01380707 0.01380907 ... 0.99996805 0.99996877 0.99999976]	0.9945054945054946
214	pentose_and_glucuron_train_6872.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
215	pentose_and_glucuron_train_6395.csv	"[1.38542533e-04 1.38543218e-04 1.38543904e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.42857143 0.32142857 0.        ]	[0.01373908 0.01380629 0.01380828 ... 0.999987   0.9999875  0.9999876 ]	1.0
216	pentose_and_glucuron_train_7711.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.09090909 0.04545455 0.        ]	[0.01718    0.01809228 0.01813512 ... 0.99998605 0.99999666 0.9999968 ]	0.9999999999999999
217	pantothenate_and_coa_train_3035.csv	"[3.95855394e-05 3.95859312e-05 3.95861270e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.375 0.125 0.   ]	[0.0148573  0.01486704 0.01486837 ... 0.99997246 0.99999416 0.99999475]	1.0
218	pantothenate_and_coa_train_9992.csv	"[8.90652601e-05 8.90661415e-05 8.90665822e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.33333333 0.22222222 0.        ]	[0.0150548  0.01506032 0.01506102 ... 0.9999981  0.99999845 0.99999976]	1.0
219	pantothenate_and_coa_train_7317.csv	"[2.96893015e-05 2.96894484e-05 2.96895953e-05 ... 7.50000000e-01
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 0.5 0.5 0. ]	[0.01408921 0.01431145 0.01433979 ... 0.999887   0.9998976  0.99990284]	0.8071895424836601
220	pantothenate_and_coa_train_2787.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.31818182 0.27272727 0.        ]	[0.01374157 0.0138088  0.01381079 ... 0.9999958  0.9999962  0.99999666]	1.0
221	pantothenate_and_coa_train_8164.csv	"[3.95855394e-05 3.95857353e-05 3.95859312e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.5   0.125 0.   ]	[0.01374376 0.013811   0.01381299 ... 0.9998592  0.99996245 0.99997175]	1.0
222	pantothenate_and_coa_train_8176.csv	"[5.93777215e-05 5.93780153e-05 5.93783091e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.25       0.16666667 0.        ]	[0.01447184 0.01448247 0.01449815 ... 0.9999645  0.9999826  0.9999845 ]	1.0
223	pantothenate_and_coa_train_7239.csv	"[1.68227721e-04 1.68229386e-04 1.68230218e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.26470588 0.14705882 0.        ]	[0.01504282 0.01504834 0.01504904 ... 0.99999905 0.9999993  0.99999964]	1.0
224	pantothenate_and_coa_train_8645.csv	"[7.91695118e-05 7.91699036e-05 7.91702953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.375 0.125 0.   ]	[0.01443247 0.01444308 0.01445871 ... 0.9999931  0.9999944  0.9999951 ]	1.0
225	other_types_of_o-gly_train_6804.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
226	other_types_of_o-gly_train_6244.csv	"[3.95855394e-05 3.95857353e-05 3.95859312e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.375 0.125 0.   ]	[0.01479707 0.01481336 0.01483263 ... 0.9999653  0.9999776  0.999979  ]	1.0
227	other_types_of_o-gly_train_6246.csv	"[1.97929656e-05 1.97930635e-05 1.97931615e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 1.   0.25 0.  ]	[0.01402798 0.01404669 0.01405339 ... 0.9962478  0.9999633  0.9999654 ]	1.0
228	other_types_of_o-gly_train_2494.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
229	other_types_of_o-gly_train_2893.csv	"[5.93777215e-05 5.93780153e-05 5.93783091e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.41666667 0.08333333 0.        ]	[0.01373986 0.01380707 0.01380907 ... 0.9999734  0.9999782  0.99997854]	1.0
230	other_types_of_o-gly_train_1299.csv	"[1.97929656e-05 1.97930635e-05 1.97931615e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 1.  0.5 0. ]	[0.01671197 0.01672586 0.01679535 ... 0.9934144  0.99997115 0.9999722 ]	1.0
231	other_types_of_o-gly_train_2394.csv	"[3.95855394e-05 3.95857353e-05 3.95859312e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.5   0.375 0.   ]	[0.01651257 0.01653174 0.01659908 ... 0.99996614 0.99998164 0.999982  ]	1.0
232	other_types_of_o-gly_train_8552.csv	"[1.38542533e-04 1.38543218e-04 1.38543904e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.32142857 0.21428571 0.        ]	[0.01402891 0.01404669 0.01405431 ... 0.9999856  0.9999857  0.999987  ]	1.0
233	other_types_of_o-gly_train_9407.csv	"[1.58332756e-04 1.58333539e-04 1.58334323e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.      1.      1.      ... 0.1875  0.09375 0.     ]	[0.01374063 0.01380785 0.01380985 ... 0.999984   0.9999844  0.9999871 ]	1.0
234	one_carbon_pool_by_f_train_3699.csv	"[1.18751917e-04 1.18752505e-04 1.18753093e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.20833333 0.08333333 0.        ]	[0.0140268  0.01403716 0.01406258 ... 0.99999905 0.9999993  0.9999995 ]	0.9983333333333333
235	one_carbon_pool_by_f_train_3035.csv	"[1.97929656e-05 1.97930635e-05 1.97931615e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 1.  0.5 0. ]	[0.01406186 0.01407231 0.01440431 ... 0.9923596  0.9998418  0.99996376]	1.0
236	one_carbon_pool_by_f_train_1293.csv	"[3.95855394e-05 3.95857353e-05 3.95859312e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.5  0.25 0.  ]	[0.0140268  0.01403716 0.01406258 ... 0.9999682  0.9999871  0.9999894 ]	1.0
237	one_carbon_pool_by_f_train_4046.csv	"[1.18751917e-04 1.18752505e-04 1.18753093e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.29166667 0.16666667 0.        ]	[0.01406269 0.01407314 0.01440431 ... 0.9999981  0.9999982  0.9999994 ]	0.9645881171968128
238	one_carbon_pool_by_f_train_1656.csv	"[1.68227721e-04 1.68228553e-04 1.68229386e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.32352941 0.14705882 0.        ]	[0.01406349 0.01407393 0.01440655 ... 0.9999968  0.9999969  0.9999974 ]	0.9983660130718955
239	one_carbon_pool_by_f_train_1671.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.22727273 0.04545455 0.        ]	[0.0152581  0.01581953 0.01605588 ... 0.999997   0.9999995  0.99999964]	1.0
240	one_carbon_pool_by_f_train_1466.csv	"[7.91695118e-05 7.91699036e-05 7.91702953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.125  0.0625 0.    ]	[0.01406269 0.01407314 0.01440431 ... 0.9999943  0.9999968  0.999997  ]	0.910541205118411
241	one_carbon_pool_by_f_train_4656.csv	"[1.68227721e-04 1.68228553e-04 1.68229386e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14705882 0.08823529 0.        ]	[0.01511376 0.01595152 0.01606969 ... 0.9999988  0.9999994  0.9999995 ]	1.0
242	one_carbon_pool_by_f_train_5988.csv	"[4.94816794e-05 4.94819243e-05 4.94821691e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 0.4 0.2 0. ]	[0.01401153 0.01402188 0.01404403 ... 0.99997675 0.99999166 0.9999925 ]	1.0
243	nitrogen_metabolism_train_8986.csv	"[1.38542533e-04 1.38543218e-04 1.38543904e-04 ... 5.00000000e-01
 0.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03571429 0.         0.        ]	[0.01452745 0.01541528 0.01543316 ... 0.99998045 0.99998224 0.99999475]	0.7851372089155247
244	nitrogen_metabolism_train_9476.csv	"[7.91695118e-05 7.91702953e-05 7.91706871e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.375  0.1875 0.    ]	[0.01509956 0.01510511 0.01510581 ... 0.9999752  0.99997854 0.99997866]	0.9748577556022409
245	nitrogen_metabolism_train_9511.csv	"[1.08856463e-04 1.08857540e-04 1.08858079e-04 ... 5.00000000e-01
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04545455 0.04545455 0.        ]	[0.01421493 0.01423679 0.01425022 ... 0.99997866 0.99998033 0.9999839 ]	0.9112796513982284
246	nitrogen_metabolism_train_7075.csv	"[3.95855394e-05 3.95859312e-05 3.95861270e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.625 0.25  0.   ]	[0.01421332 0.01423517 0.01424862 ... 0.9999765  0.9999914  0.999992  ]	0.9659090909090909
247	nitrogen_metabolism_train_9395.csv	"[4.94816794e-05 4.94831485e-05 4.94833934e-05 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.01510868 0.01511716 0.01512306 ... 0.9999844  0.9999858  0.99999475]	0.6512454212454213
248	nitrogen_metabolism_train_6141.csv	"[3.95855394e-05 3.95867147e-05 3.95869106e-05 ... 6.00000000e-01
 0.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.375 0.    0.   ]	[0.01514647 0.01515497 0.01516087 ... 0.9999733  0.9999869  0.9999951 ]	0.6471590909090909
249	nitrogen_metabolism_train_4204.csv	"[1.97929656e-05 1.97931615e-05 1.97932594e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 1.  0.5 0. ]	[0.01500042 0.01500593 0.01500663 ... 0.99637127 0.99986637 0.9999429 ]	1.0
250	nitrogen_metabolism_train_7440.csv	"[9.89609104e-05 9.89614001e-05 9.89618898e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.15 0.1  0.  ]	[0.01431874 0.01434709 0.01436766 ... 0.99997735 0.99997854 0.99998283]	0.9376857864357864
251	alanine,_aspartate_a_train_1510.csv	"[1.08856463e-04 1.08857001e-04 1.08858079e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.27272727 0.09090909 0.        ]	[0.01452487 0.01611109 0.016117   ... 0.9999981  0.9999987  0.99999905]	0.9960474308300395
252	alanine,_aspartate_a_train_9941.csv	"[1.38542533e-04 1.38543218e-04 1.38543904e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14285714 0.03571429 0.        ]	[0.01374454 0.01381178 0.01381377 ... 0.9999825  0.9999857  0.99998593]	0.9948438261246142
253	alanine,_aspartate_a_train_6727.csv	"[1.18751917e-04 1.18752505e-04 1.18753093e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.16666667 0.08333333 0.        ]	[0.01401751 0.01402786 0.01404947 ... 0.99999106 0.99999213 0.99999297]	0.9712725476664096
254	alanine,_aspartate_a_train_6130.csv	"[9.89609104e-05 9.89614001e-05 9.89618898e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 0.3 0.1 0. ]	[0.01401719 0.01402754 0.01404867 ... 0.9999844  0.9999927  0.9999939 ]	0.9066154970760234
255	alanine,_aspartate_a_train_3711.csv	"[2.17701077e-04 2.17702154e-04 2.17703231e-04 ... 5.00000000e-01
 0.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02272727 0.         0.        ]	[0.01401566 0.01402601 0.01405064 ... 0.9999962  0.999998   0.99999833]	0.8707322863365948
256	alanine,_aspartate_a_train_8527.csv	"[1.28647274e-04 1.28647910e-04 1.28648547e-04 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.07692308 0.07692308 0.        ]	[0.01381413 0.01381612 0.01382075 ... 0.9999877  0.99998796 0.9999944 ]	0.8426425183004129
257	alanine,_aspartate_a_train_3273.csv	"[6.92736656e-05 6.92740084e-05 6.92743512e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14285714 0.07142857 0.        ]	[0.01374609 0.01381334 0.01381533 ... 0.9999949  0.99999535 0.9999963 ]	0.9846415489272631
258	alanine,_aspartate_a_train_6672.csv	"[9.89609104e-05 9.89618898e-05 9.89623795e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.1  0.05 0.  ]	[0.01520546 0.01521176 0.01521629 ... 0.9999901  0.9999902  0.9999924 ]	0.7463655713481565
259	alanine,_aspartate_a_train_3781.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.22727273 0.09090909 0.        ]	[0.01495086 0.01496201 0.01496706 ... 0.9999795  0.9999906  0.99999106]	0.8852686529157117
260	alanine,_aspartate_a_train_2535.csv	"[1.97912028e-04 1.97913987e-04 1.97914966e-04 ... 6.66666667e-01
 0.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.05 0.   0.  ]	[0.0142189  0.01424076 0.0142542  ... 0.9999987  0.9999995  0.99999964]	0.6987045741991994
261	alpha-linolenic_acid_train_5635.csv	"[1.97929656e-05 1.97930635e-05 1.97931615e-05 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.9974956  0.9976445  0.9999995 ]	1.0
262	alpha-linolenic_acid_train_7454.csv	"[5.93777215e-05 5.93783091e-05 5.93786029e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.5  0.25 0.  ]	[0.01474741 0.01476282 0.01477367 ... 0.99999845 0.9999987  0.9999989 ]	1.0
263	alpha-linolenic_acid_train_6633.csv	"[5.93777215e-05 5.93780153e-05 5.93783091e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.33333333 0.25       0.        ]	[0.01522268 0.01523403 0.01523918 ... 0.99998176 0.99999475 0.9999995 ]	1.0
264	alpha-linolenic_acid_train_4263.csv	"[7.91695118e-05 7.91702953e-05 7.91706871e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.375  0.3125 0.    ]	[0.01519902 0.01521741 0.01525121 ... 0.9999988  0.99999917 1.        ]	1.0
265	alpha-linolenic_acid_train_1854.csv	"[8.90652601e-05 8.90657008e-05 8.90665822e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.33333333 0.22222222 0.        ]	[0.01521977 0.01523375 0.01523901 ... 0.99999094 0.9999914  0.99999166]	0.986111111111111
266	alpha-linolenic_acid_train_2371.csv	"[8.90652601e-05 8.90657008e-05 8.90661415e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.38888889 0.22222222 0.        ]	[0.01520428 0.0152235  0.01527232 ... 0.9999893  0.9999894  0.99999   ]	1.0
267	alpha-linolenic_acid_train_9806.csv	"[7.91695118e-05 7.91699036e-05 7.91702953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.25  0.125 0.   ]	[0.0155301  0.01554632 0.01556322 ... 0.99999356 0.9999964  0.999997  ]	0.9665775401069518
268	alpha-linolenic_acid_train_5783.csv	"[1.08856463e-04 1.08857540e-04 1.08858079e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.31818182 0.13636364 0.        ]	[0.01523375 0.01524304 0.01525704 ... 0.9999927  0.99999344 0.9999939 ]	0.9499117110959215
